parking_id,day_type,hour_of_day,avg_occupancy_rate,avg_entries
83,Weekday,19,0.3208,20.8
84,Weekday,19,0.2272,36.14
85,Weekday,19,0.3363,11.99
86,Weekday,19,0.2889,6.91
87,Weekday,19,0.2446,37.22
88,Weekday,19,0.1894,17.54
89,Weekday,19,0.1851,5.77
90,Weekday,19,0.2886,31.87
91,Weekday,19,0.0798,3.18
92,Weekday,19,0.2102,3.08
93,Weekday,19,0.2442,9.11
94,Weekday,19,0.1434,4.72
95,Weekday,19,0.2296,32.95
96,Weekday,19,0.1029,6.99
97,Weekday,19,0.5627,9.53
98,Weekday,19,0.2967,9.87
99,Weekday,19,0.5038,26.25
100,Weekday,19,0.5054,11.15
101,Weekday,19,0.2508,29.9
102,Weekday,19,0.2702,10.23
103,Weekday,19,0.1614,4.21
104,Weekday,19,0.3584,43.62
105,Weekday,19,0.4236,48.63
106,Weekday,19,0.3834,14.74
107,Weekday,19,0.3418,5.33
108,Weekday,19,0.4397,15.04
109,Weekday,19,0.4397,2.59
110,Weekday,19,0.2879,9.82
111,Weekday,19,0.4534,22.17
112,Weekday,19,0.3483,14.26
113,Weekday,19,0.4254,13.17
114,Weekday,19,0.3431,20.85
115,Weekday,19,0.2305,6.64
116,Weekday,19,0.3596,7.6
117,Weekday,19,0.467,9.41
118,Weekday,19,0.514,53.69
119,Weekday,19,0.3432,7.62
120,Weekday,19,0.3792,18.83
1,Weekday,20,0.3775,29.01
2,Weekday,20,0.2257,32.47
3,Weekday,20,0.3556,9.25
4,Weekday,20,0.2938,7.61
5,Weekday,20,0.3625,12.49
6,Weekday,20,0.3848,25.57
7,Weekday,20,0.3146,7.15
8,Weekday,20,0.3078,17.61
9,Weekday,20,0.3428,14.4
10,Weekday,20,0.3467,11.17
11,Weekday,20,0.156,8.77
12,Weekday,20,0.3462,14.15
13,Weekday,20,0.2802,34.24
14,Weekday,20,0.2253,21.45
15,Weekday,20,0.3353,29.88
16,Weekday,20,0.3439,17.07
17,Weekday,20,0.3573,22.97
18,Weekday,20,0.452,34.03
19,Weekday,20,0.2911,13.9
20,Weekday,20,0.2792,9.53
21,Weekday,20,0.3089,56.4
22,Weekday,20,0.3032,28.18
23,Weekday,20,0.377,19.82
24,Weekday,20,0.3399,10.14
25,Weekday,20,0.3401,18.84
26,Weekday,20,0.3912,47.12
27,Weekday,20,0.3559,25.49
28,Weekday,20,0.4043,22.58
29,Weekday,20,0.5048,15.33
30,Weekday,20,0.4158,15.17
31,Weekday,20,0.434,49.69
32,Weekday,20,0.5677,36.49
33,Weekday,20,0.3454,19.49
34,Weekday,20,0.4168,17.15
35,Weekday,20,0.3472,2.52
36,Weekday,20,0.4585,24.0
37,Weekday,20,0.4321,22.99
38,Weekday,20,0.4263,13.04
39,Weekday,20,0.3845,4.43
40,Weekday,20,0.5179,39.2
41,Weekday,20,0.6094,65.88
42,Weekday,20,0.6695,21.04
43,Weekday,20,0.6876,39.34
44,Weekday,20,0.5889,10.04
45,Weekday,20,0.4624,64.59
46,Weekday,20,0.7133,57.4
47,Weekday,20,0.4944,13.89
48,Weekday,20,0.7309,5.16
49,Weekday,20,0.734,21.59
50,Weekday,20,0.5895,5.93
51,Weekday,20,0.7638,17.1
52,Weekday,20,0.7799,74.59
53,Weekday,20,0.1466,11.5
54,Weekday,20,0.3394,4.41
55,Weekday,20,0.7784,51.53
56,Weekday,20,0.3577,22.7
57,Weekday,20,0.3989,8.3
58,Weekday,20,0.2956,3.65
59,Weekday,20,0.3222,23.52
60,Weekday,20,0.5208,16.5
61,Weekday,20,0.3693,13.61
62,Weekday,20,0.193,3.9
63,Weekday,20,0.1632,13.86
64,Weekday,20,0.2078,7.36
65,Weekday,20,0.1647,15.19
66,Weekday,20,0.1895,9.14
67,Weekday,20,0.1944,17.62
68,Weekday,20,0.2211,15.54
69,Weekday,20,0.2105,4.27
70,Weekday,20,0.1349,2.86
71,Weekday,20,0.0805,7.92
72,Weekday,20,0.4256,28.52
73,Weekday,20,0.3359,14.87
74,Weekday,20,0.2077,26.98
75,Weekday,20,0.235,39.27
76,Weekday,20,0.3582,6.83
77,Weekday,20,0.3879,10.36
78,Weekday,20,0.4073,5.0
79,Weekday,20,0.363,2.01
80,Weekday,20,0.5312,12.27
81,Weekday,20,0.3466,8.49
82,Weekday,20,0.2175,4.24
83,Weekday,20,0.1999,17.04
84,Weekday,20,0.1389,29.61
85,Weekday,20,0.275,9.82
86,Weekday,20,0.2702,5.66
87,Weekday,20,0.1912,30.49
88,Weekday,20,0.1636,14.37
89,Weekday,20,0.1249,4.73
90,Weekday,20,0.2339,26.11
91,Weekday,20,0.0735,2.6
92,Weekday,20,0.1109,2.52
93,Weekday,20,0.1906,7.46
94,Weekday,20,0.1042,3.87
95,Weekday,20,0.1932,27.0
96,Weekday,20,0.0898,5.73
97,Weekday,20,0.4766,7.75
98,Weekday,20,0.2807,8.03
99,Weekday,20,0.4025,21.35
100,Weekday,20,0.4232,9.07
101,Weekday,20,0.1876,24.49
102,Weekday,20,0.192,8.38
103,Weekday,20,0.1103,3.45
104,Weekday,20,0.2516,35.73
105,Weekday,20,0.3497,37.19
106,Weekday,20,0.3306,11.27
107,Weekday,20,0.3039,4.08
108,Weekday,20,0.342,11.5
109,Weekday,20,0.3731,1.98
110,Weekday,20,0.3096,9.2
111,Weekday,20,0.5092,20.78
112,Weekday,20,0.3925,13.36
113,Weekday,20,0.4126,12.35
114,Weekday,20,0.3984,19.55
115,Weekday,20,0.2102,6.23
116,Weekday,20,0.3453,6.56
117,Weekday,20,0.4018,8.12
118,Weekday,20,0.4854,46.35
119,Weekday,20,0.3291,6.58
120,Weekday,20,0.3701,16.26
1,Weekday,21,0.2844,25.06
2,Weekday,21,0.144,28.04
3,Weekday,21,0.2359,7.99
4,Weekday,21,0.1788,6.57
5,Weekday,21,0.2565,10.79
6,Weekday,21,0.2466,22.09
7,Weekday,21,0.2202,6.18
8,Weekday,21,0.2156,15.21
9,Weekday,21,0.2585,12.44
10,Weekday,21,0.2095,9.65
11,Weekday,21,0.1051,7.57
12,Weekday,21,0.242,12.22
13,Weekday,21,0.2079,29.57
14,Weekday,21,0.1666,18.53
15,Weekday,21,0.2194,25.81
16,Weekday,21,0.2068,14.75
17,Weekday,21,0.274,19.84
18,Weekday,21,0.2884,29.4
19,Weekday,21,0.1834,12.01
20,Weekday,21,0.1974,8.23
21,Weekday,21,0.2494,48.72
22,Weekday,21,0.2412,24.34
23,Weekday,21,0.3077,16.54
24,Weekday,21,0.2898,8.46
25,Weekday,21,0.3008,15.72
26,Weekday,21,0.3804,39.32
27,Weekday,21,0.3121,21.27
28,Weekday,21,0.3183,18.84
29,Weekday,21,0.4317,12.79
30,Weekday,21,0.3125,12.66
31,Weekday,21,0.3508,41.46
32,Weekday,21,0.4725,30.45
33,Weekday,21,0.2246,15.1
34,Weekday,21,0.2972,13.28
35,Weekday,21,0.262,1.95
36,Weekday,21,0.3825,18.79
37,Weekday,21,0.3268,18.0
38,Weekday,21,0.3139,10.21
39,Weekday,21,0.3094,3.47
40,Weekday,21,0.4197,30.69
41,Weekday,21,0.4624,51.58
42,Weekday,21,0.5273,16.47
43,Weekday,21,0.5427,30.8
44,Weekday,21,0.4734,7.86
45,Weekday,21,0.3464,50.57
46,Weekday,21,0.5508,44.94
47,Weekday,21,0.4123,10.88
48,Weekday,21,0.5929,4.04
49,Weekday,21,0.5837,16.9
50,Weekday,21,0.431,4.64
51,Weekday,21,0.6103,13.39
52,Weekday,21,0.5998,58.4
53,Weekday,21,0.1414,9.0
54,Weekday,21,0.2763,3.45
55,Weekday,21,0.6139,40.34
56,Weekday,21,0.2914,17.77
57,Weekday,21,0.4234,7.35
58,Weekday,21,0.2396,3.23
59,Weekday,21,0.3137,20.8
60,Weekday,21,0.509,14.59
61,Weekday,21,0.3269,12.04
62,Weekday,21,0.1246,3.37
63,Weekday,21,0.1043,11.97
64,Weekday,21,0.0856,6.35
65,Weekday,21,0.1372,13.12
66,Weekday,21,0.1242,7.9
67,Weekday,21,0.1364,15.22
68,Weekday,21,0.1039,13.43
69,Weekday,21,0.1258,3.69
70,Weekday,21,0.1001,2.47
71,Weekday,21,0.0751,6.84
72,Weekday,21,0.3725,23.8
73,Weekday,21,0.3169,12.41
74,Weekday,21,0.237,22.51
75,Weekday,21,0.2509,32.77
76,Weekday,21,0.2585,5.7
77,Weekday,21,0.3324,8.64
78,Weekday,21,0.3306,4.17
79,Weekday,21,0.3096,1.68
80,Weekday,21,0.4044,10.23
81,Weekday,21,0.3032,7.08
82,Weekday,21,0.1367,3.66
83,Weekday,21,0.1553,14.71
84,Weekday,21,0.0794,25.57
85,Weekday,21,0.164,8.48
86,Weekday,21,0.1532,4.89
87,Weekday,21,0.1214,26.34
88,Weekday,21,0.1196,12.41
89,Weekday,21,0.1312,4.08
90,Weekday,21,0.1359,22.55
91,Weekday,21,0.0536,2.25
92,Weekday,21,0.1183,2.18
93,Weekday,21,0.0941,6.45
94,Weekday,21,0.0953,3.34
95,Weekday,21,0.13,23.32
96,Weekday,21,0.0615,4.95
97,Weekday,21,0.39,6.06
98,Weekday,21,0.1712,6.28
99,Weekday,21,0.3591,16.71
100,Weekday,21,0.3668,7.1
101,Weekday,21,0.1254,21.15
102,Weekday,21,0.1471,7.24
103,Weekday,21,0.096,2.98
104,Weekday,21,0.2136,30.86
105,Weekday,21,0.2618,28.8
106,Weekday,21,0.2059,8.73
107,Weekday,21,0.2022,3.16
108,Weekday,21,0.2652,8.91
109,Weekday,21,0.2837,1.53
110,Weekday,21,0.292,8.14
111,Weekday,21,0.4383,18.38
112,Weekday,21,0.3873,11.82
113,Weekday,21,0.4391,10.92
114,Weekday,21,0.3816,17.29
115,Weekday,21,0.1991,5.51
116,Weekday,21,0.273,5.47
117,Weekday,21,0.3749,6.78
118,Weekday,21,0.3681,38.67
119,Weekday,21,0.2538,5.49
120,Weekday,21,0.3038,13.56
1,Weekday,22,0.237,23.13
2,Weekday,22,0.0,0.0
3,Weekday,22,0.2059,7.37
4,Weekday,22,0.1181,6.06
5,Weekday,22,0.1668,9.96
6,Weekday,22,0.1635,20.38
7,Weekday,22,0.1838,5.7
8,Weekday,22,0.0,0.0
9,Weekday,22,0.0,0.0
10,Weekday,22,0.0,0.0
11,Weekday,22,0.0,0.0
12,Weekday,22,0.1908,11.28
13,Weekday,22,0.1335,27.29
14,Weekday,22,0.1354,17.1
15,Weekday,22,0.1523,23.81
16,Weekday,22,0.1395,13.61
17,Weekday,22,0.178,18.31
18,Weekday,22,0.203,27.13
19,Weekday,22,0.1824,11.08
20,Weekday,22,0.1158,7.59
21,Weekday,22,0.0,0.0
22,Weekday,22,0.1555,22.46
23,Weekday,22,0.265,13.72
24,Weekday,22,0.2147,7.02
25,Weekday,22,0.0,0.0
26,Weekday,22,0.2755,32.64
27,Weekday,22,0.242,17.65
28,Weekday,22,0.0,0.0
29,Weekday,22,0.3096,10.62
30,Weekday,22,0.0,0.0
31,Weekday,22,0.0,0.0
32,Weekday,22,0.0,0.0
33,Weekday,22,0.1262,12.65
34,Weekday,22,0.1818,11.12
35,Weekday,22,0.1762,1.64
36,Weekday,22,0.0,0.0
37,Weekday,22,0.0,0.0
38,Weekday,22,0.1685,8.12
39,Weekday,22,0.211,2.76
40,Weekday,22,0.2738,24.4
41,Weekday,22,0.3584,41.01
42,Weekday,22,0.0,0.0
43,Weekday,22,0.3659,24.49
44,Weekday,22,0.3277,6.25
45,Weekday,22,0.2595,40.21
46,Weekday,22,0.4269,35.73
47,Weekday,22,0.2707,8.65
48,Weekday,22,0.4143,3.21
49,Weekday,22,0.0,0.0
50,Weekday,22,0.3233,3.69
51,Weekday,22,0.0,0.0
52,Weekday,22,0.4374,46.43
53,Weekday,22,0.103,7.16
54,Weekday,22,0.1952,2.74
55,Weekday,22,0.4556,32.07
56,Weekday,22,0.2156,14.13
57,Weekday,22,0.3504,6.26
58,Weekday,22,0.0,0.0
59,Weekday,22,0.2474,17.72
60,Weekday,22,0.4382,12.43
61,Weekday,22,0.3225,10.26
62,Weekday,22,0.0746,3.11
63,Weekday,22,0.0,0.0
64,Weekday,22,0.0,0.0
65,Weekday,22,0.0,0.0
66,Weekday,22,0.082,7.29
67,Weekday,22,0.0809,14.04
68,Weekday,22,0.0874,12.39
69,Weekday,22,0.1061,3.4
70,Weekday,22,0.0855,2.28
71,Weekday,22,0.0699,6.31
72,Weekday,22,0.2467,19.75
73,Weekday,22,0.0,0.0
74,Weekday,22,0.1272,18.69
75,Weekday,22,0.1887,27.2
76,Weekday,22,0.0,0.0
77,Weekday,22,0.2224,7.18
78,Weekday,22,0.2399,3.46
79,Weekday,22,0.2281,1.39
80,Weekday,22,0.3825,8.49
81,Weekday,22,0.0,0.0
82,Weekday,22,0.0745,3.38
83,Weekday,22,0.1198,13.58
84,Weekday,22,0.065,23.6
85,Weekday,22,0.0973,7.83
86,Weekday,22,0.0855,4.51
87,Weekday,22,0.0,0.0
88,Weekday,22,0.0574,11.45
89,Weekday,22,0.0807,3.77
90,Weekday,22,0.0988,20.81
91,Weekday,22,0.0,0.0
92,Weekday,22,0.0521,2.01
93,Weekday,22,0.043,5.95
94,Weekday,22,0.0357,3.08
95,Weekday,22,0.1048,21.52
96,Weekday,22,0.0271,4.57
97,Weekday,22,0.2595,4.82
98,Weekday,22,0.1594,5.0
99,Weekday,22,0.2098,13.29
100,Weekday,22,0.2861,5.64
101,Weekday,22,0.0962,19.52
102,Weekday,22,0.0845,6.68
103,Weekday,22,0.0748,2.75
104,Weekday,22,0.0,0.0
105,Weekday,22,0.1747,24.12
106,Weekday,22,0.1376,7.31
107,Weekday,22,0.1294,2.65
108,Weekday,22,0.1672,7.46
109,Weekday,22,0.1885,1.28
110,Weekday,22,0.2902,6.93
111,Weekday,22,0.0,0.0
112,Weekday,22,0.3566,10.07
113,Weekday,22,0.3341,9.3
114,Weekday,22,0.0,0.0
115,Weekday,22,0.175,4.69
116,Weekday,22,0.0,0.0
117,Weekday,22,0.2802,5.63
118,Weekday,22,0.2928,32.1
119,Weekday,22,0.0,0.0
120,Weekday,22,0.223,11.26
1,Weekday,23,0.0,0.0
2,Weekday,23,0.0,0.0
3,Weekday,23,0.1519,6.6
4,Weekday,23,0.0864,5.43
5,Weekday,23,0.0,0.0
6,Weekday,23,0.1255,18.25
7,Weekday,23,0.0,0.0
8,Weekday,23,0.0,0.0
9,Weekday,23,0.0,0.0
10,Weekday,23,0.0,0.0
11,Weekday,23,0.0,0.0
12,Weekday,23,0.1447,10.1
13,Weekday,23,0.0868,24.44
14,Weekday,23,0.1085,15.31
15,Weekday,23,0.0997,21.33
16,Weekday,23,0.1069,12.19
17,Weekday,23,0.0,0.0
18,Weekday,23,0.1601,24.3
19,Weekday,23,0.1421,9.93
20,Weekday,23,0.0,0.0
21,Weekday,23,0.0,0.0
22,Weekday,23,0.133,20.12
23,Weekday,23,0.2057,6.52
24,Weekday,23,0.1492,3.34
25,Weekday,23,0.0,0.0
26,Weekday,23,0.2318,15.51
27,Weekday,23,0.1759,8.39
28,Weekday,23,0.0,0.0
29,Weekday,23,0.2567,5.05
30,Weekday,23,0.0,0.0
31,Weekday,23,0.0,0.0
32,Weekday,23,0.0,0.0
33,Weekday,23,0.1212,9.66
34,Weekday,23,0.141,8.49
35,Weekday,23,0.0918,1.25
36,Weekday,23,0.0,0.0
37,Weekday,23,0.0,0.0
38,Weekday,23,0.0,0.0
39,Weekday,23,0.1476,1.47
40,Weekday,23,0.0,0.0
41,Weekday,23,0.0,0.0
42,Weekday,23,0.0,0.0
43,Weekday,23,0.0,0.0
44,Weekday,23,0.2128,3.33
45,Weekday,23,0.1853,21.43
46,Weekday,23,0.0,0.0
47,Weekday,23,0.0,0.0
48,Weekday,23,0.2805,1.71
49,Weekday,23,0.0,0.0
50,Weekday,23,0.2024,1.97
51,Weekday,23,0.0,0.0
52,Weekday,23,0.0,0.0
53,Weekday,23,0.0,0.0
54,Weekday,23,0.1246,1.46
55,Weekday,23,0.0,0.0
56,Weekday,23,0.0,0.0
57,Weekday,23,0.2808,2.17
58,Weekday,23,0.0,0.0
59,Weekday,23,0.0,0.0
60,Weekday,23,0.0,0.0
61,Weekday,23,0.2688,3.56
62,Weekday,23,0.0486,2.79
63,Weekday,23,0.0,0.0
64,Weekday,23,0.0,0.0
65,Weekday,23,0.0,0.0
66,Weekday,23,0.0,0.0
67,Weekday,23,0.0,0.0
68,Weekday,23,0.0434,11.1
69,Weekday,23,0.0634,3.05
70,Weekday,23,0.0,0.0
71,Weekday,23,0.0479,5.65
72,Weekday,23,0.2163,9.39
73,Weekday,23,0.0,0.0
74,Weekday,23,0.0,0.0
75,Weekday,23,0.0,0.0
76,Weekday,23,0.0,0.0
77,Weekday,23,0.2052,3.41
78,Weekday,23,0.222,1.64
79,Weekday,23,0.1862,0.66
80,Weekday,23,0.2681,4.04
81,Weekday,23,0.0,0.0
82,Weekday,23,0.0,0.0
83,Weekday,23,0.081,12.16
84,Weekday,23,0.0,0.0
85,Weekday,23,0.0,0.0
86,Weekday,23,0.0,0.0
87,Weekday,23,0.0,0.0
88,Weekday,23,0.0,0.0
89,Weekday,23,0.0,0.0
90,Weekday,23,0.1104,18.64
91,Weekday,23,0.0,0.0
92,Weekday,23,0.0521,1.8
93,Weekday,23,0.0,0.0
94,Weekday,23,0.0,0.0
95,Weekday,23,0.0,0.0
96,Weekday,23,0.0,0.0
97,Weekday,23,0.0,0.0
98,Weekday,23,0.0662,2.66
99,Weekday,23,0.1798,7.08
100,Weekday,23,0.1909,3.01
101,Weekday,23,0.0,0.0
102,Weekday,23,0.0,0.0
103,Weekday,23,0.0,0.0
104,Weekday,23,0.0,0.0
105,Weekday,23,0.0,0.0
106,Weekday,23,0.1073,5.58
107,Weekday,23,0.0913,2.02
108,Weekday,23,0.0,0.0
109,Weekday,23,0.1221,0.98
110,Weekday,23,0.2256,2.4
111,Weekday,23,0.0,0.0
112,Weekday,23,0.2482,3.49
113,Weekday,23,0.0,0.0
114,Weekday,23,0.0,0.0
115,Weekday,23,0.0,0.0
116,Weekday,23,0.0,0.0
117,Weekday,23,0.228,2.67
118,Weekday,23,0.2442,15.26
119,Weekday,23,0.0,0.0
120,Weekday,23,0.0,0.0
1,Weekend,0,0.0,0.0
2,Weekend,0,0.0,0.0
3,Weekend,0,0.0,0.0
4,Weekend,0,0.0628,5.9
5,Weekend,0,0.0,0.0
6,Weekend,0,0.1031,19.84
7,Weekend,0,0.0,0.0
8,Weekend,0,0.0,0.0
9,Weekend,0,0.0,0.0
10,Weekend,0,0.0,0.0
11,Weekend,0,0.0,0.0
12,Weekend,0,0.0,0.0
13,Weekend,0,0.0827,26.57
14,Weekend,0,0.0,0.0
15,Weekend,0,0.0868,23.19
16,Weekend,0,0.0792,13.25
17,Weekend,0,0.0,0.0
18,Weekend,0,0.1218,26.41
19,Weekend,0,0.102,10.79
20,Weekend,0,0.0,0.0
21,Weekend,0,0.0,0.0
22,Weekend,0,0.0831,21.87
23,Weekend,0,0.0,0.0
24,Weekend,0,0.0,0.0
25,Weekend,0,0.0,0.0
26,Weekend,0,0.0,0.0
27,Weekend,0,0.0,0.0
28,Weekend,0,0.0,0.0
29,Weekend,0,0.0848,7.59
30,Weekend,0,0.0,0.0
31,Weekend,0,0.0,0.0
32,Weekend,0,0.0,0.0
33,Weekend,0,0.0514,11.38
34,Weekend,0,0.0572,10.01
35,Weekend,0,0.0253,1.47
36,Weekend,0,0.0,0.0
37,Weekend,0,0.0,0.0
38,Weekend,0,0.0,0.0
39,Weekend,0,0.0665,2.07
40,Weekend,0,0.0,0.0
41,Weekend,0,0.0,0.0
42,Weekend,0,0.0,0.0
43,Weekend,0,0.0,0.0
44,Weekend,0,0.04,4.69
45,Weekend,0,0.0163,30.2
46,Weekend,0,0.0,0.0
47,Weekend,0,0.0,0.0
48,Weekend,0,0.0803,2.41
49,Weekend,0,0.0,0.0
50,Weekend,0,0.0667,2.77
51,Weekend,0,0.0,0.0
52,Weekend,0,0.0,0.0
53,Weekend,0,0.0,0.0
54,Weekend,0,0.0505,2.06
55,Weekend,0,0.0,0.0
56,Weekend,0,0.0,0.0
57,Weekend,0,0.0796,3.7
58,Weekend,0,0.0,0.0
59,Weekend,0,0.0,0.0
60,Weekend,0,0.0,0.0
61,Weekend,0,0.0799,6.07
62,Weekend,0,0.0,0.0
63,Weekend,0,0.0,0.0
64,Weekend,0,0.0,0.0
65,Weekend,0,0.0,0.0
66,Weekend,0,0.0,0.0
67,Weekend,0,0.0,0.0
68,Weekend,0,0.0564,12.06
69,Weekend,0,0.0,0.0
70,Weekend,0,0.0,0.0
71,Weekend,0,0.0249,6.15
72,Weekend,0,0.1079,14.12
73,Weekend,0,0.0,0.0
74,Weekend,0,0.0,0.0
75,Weekend,0,0.0,0.0
76,Weekend,0,0.0,0.0
77,Weekend,0,0.0518,5.13
78,Weekend,0,0.0966,2.47
79,Weekend,0,0.0468,0.99
80,Weekend,0,0.0929,6.07
81,Weekend,0,0.0,0.0
82,Weekend,0,0.0,0.0
83,Weekend,0,0.0,0.0
84,Weekend,0,0.0,0.0
85,Weekend,0,0.0,0.0
86,Weekend,0,0.0,0.0
87,Weekend,0,0.0,0.0
88,Weekend,0,0.0,0.0
89,Weekend,0,0.0,0.0
90,Weekend,0,0.0,0.0
91,Weekend,0,0.0,0.0
92,Weekend,0,0.0417,1.96
93,Weekend,0,0.0,0.0
94,Weekend,0,0.0,0.0
95,Weekend,0,0.0,0.0
96,Weekend,0,0.0,0.0
97,Weekend,0,0.0,0.0
98,Weekend,0,0.0267,3.75
99,Weekend,0,0.0444,9.98
100,Weekend,0,0.0549,4.24
101,Weekend,0,0.0,0.0
102,Weekend,0,0.0,0.0
103,Weekend,0,0.0,0.0
104,Weekend,0,0.0,0.0
105,Weekend,0,0.0,0.0
106,Weekend,0,0.0204,6.58
107,Weekend,0,0.0387,2.38
108,Weekend,0,0.0,0.0
109,Weekend,0,0.0567,1.15
110,Weekend,0,0.0749,4.1
111,Weekend,0,0.0,0.0
112,Weekend,0,0.098,5.96
113,Weekend,0,0.0,0.0
114,Weekend,0,0.0,0.0
115,Weekend,0,0.0,0.0
116,Weekend,0,0.0,0.0
117,Weekend,0,0.0865,4.02
118,Weekend,0,0.084,22.94
119,Weekend,0,0.0,0.0
120,Weekend,0,0.0,0.0
1,Weekend,1,0.0,0.0
2,Weekend,1,0.0,0.0
3,Weekend,1,0.0,0.0
4,Weekend,1,0.0971,6.07
5,Weekend,1,0.0,0.0
6,Weekend,1,0.1171,20.4
7,Weekend,1,0.0,0.0
8,Weekend,1,0.0,0.0
9,Weekend,1,0.0,0.0
10,Weekend,1,0.0,0.0
11,Weekend,1,0.0,0.0
12,Weekend,1,0.0,0.0
13,Weekend,1,0.0956,27.31
14,Weekend,1,0.0,0.0
15,Weekend,1,0.1012,23.83
16,Weekend,1,0.0559,13.62
17,Weekend,1,0.0,0.0
18,Weekend,1,0.1043,27.15
19,Weekend,1,0.0619,11.09
20,Weekend,1,0.0,0.0
21,Weekend,1,0.0,0.0
22,Weekend,1,0.0719,22.48
23,Weekend,1,0.0,0.0
24,Weekend,1,0.0,0.0
25,Weekend,1,0.0,0.0
26,Weekend,1,0.0,0.0
27,Weekend,1,0.0,0.0
28,Weekend,1,0.0,0.0
29,Weekend,1,0.0648,7.84
30,Weekend,1,0.0,0.0
31,Weekend,1,0.0,0.0
32,Weekend,1,0.0,0.0
33,Weekend,1,0.0581,11.61
34,Weekend,1,0.0573,10.21
35,Weekend,1,0.0512,1.5
36,Weekend,1,0.0,0.0
37,Weekend,1,0.0,0.0
38,Weekend,1,0.0,0.0
39,Weekend,1,0.0568,2.08
40,Weekend,1,0.0,0.0
41,Weekend,1,0.0,0.0
42,Weekend,1,0.0,0.0
43,Weekend,1,0.0,0.0
44,Weekend,1,0.0381,4.71
45,Weekend,1,0.0938,30.3
46,Weekend,1,0.0,0.0
47,Weekend,1,0.0,0.0
48,Weekend,1,0.0663,2.42
49,Weekend,1,0.0,0.0
50,Weekend,1,0.0802,2.78
51,Weekend,1,0.0,0.0
52,Weekend,1,0.0,0.0
53,Weekend,1,0.0,0.0
54,Weekend,1,0.0202,2.07
55,Weekend,1,0.0,0.0
56,Weekend,1,0.0,0.0
57,Weekend,1,0.0482,3.75
58,Weekend,1,0.0,0.0
59,Weekend,1,0.0,0.0
60,Weekend,1,0.0,0.0
61,Weekend,1,0.0901,6.15
62,Weekend,1,0.0,0.0
63,Weekend,1,0.0,0.0
64,Weekend,1,0.0,0.0
65,Weekend,1,0.0,0.0
66,Weekend,1,0.0,0.0
67,Weekend,1,0.0,0.0
68,Weekend,1,0.0759,12.4
69,Weekend,1,0.0,0.0
70,Weekend,1,0.0,0.0
71,Weekend,1,0.0161,6.32
72,Weekend,1,0.0754,14.58
73,Weekend,1,0.0,0.0
74,Weekend,1,0.0,0.0
75,Weekend,1,0.0,0.0
76,Weekend,1,0.0,0.0
77,Weekend,1,0.0822,5.3
78,Weekend,1,0.0638,2.55
79,Weekend,1,0.077,1.03
80,Weekend,1,0.0831,6.27
81,Weekend,1,0.0,0.0
82,Weekend,1,0.0,0.0
83,Weekend,1,0.0,0.0
84,Weekend,1,0.0,0.0
85,Weekend,1,0.0,0.0
86,Weekend,1,0.0,0.0
87,Weekend,1,0.0,0.0
88,Weekend,1,0.0,0.0
89,Weekend,1,0.0,0.0
90,Weekend,1,0.0,0.0
91,Weekend,1,0.0,0.0
92,Weekend,1,0.0237,2.01
93,Weekend,1,0.0,0.0
94,Weekend,1,0.0,0.0
95,Weekend,1,0.0,0.0
96,Weekend,1,0.0,0.0
97,Weekend,1,0.0,0.0
98,Weekend,1,0.0,3.76
99,Weekend,1,0.0485,10.01
100,Weekend,1,0.0701,4.25
101,Weekend,1,0.0,0.0
102,Weekend,1,0.0,0.0
103,Weekend,1,0.0,0.0
104,Weekend,1,0.0,0.0
105,Weekend,1,0.0,0.0
106,Weekend,1,0.0513,6.71
107,Weekend,1,0.0318,2.43
108,Weekend,1,0.0,0.0
109,Weekend,1,0.0373,1.18
110,Weekend,1,0.0324,4.16
111,Weekend,1,0.0,0.0
112,Weekend,1,0.1127,6.04
113,Weekend,1,0.0,0.0
114,Weekend,1,0.0,0.0
115,Weekend,1,0.0,0.0
116,Weekend,1,0.0,0.0
117,Weekend,1,0.0761,4.15
118,Weekend,1,0.0813,23.69
119,Weekend,1,0.0,0.0
120,Weekend,1,0.0,0.0
1,Weekend,2,0.0,0.0
2,Weekend,2,0.0,0.0
3,Weekend,2,0.0,0.0
4,Weekend,2,0.0787,6.36
5,Weekend,2,0.0,0.0
6,Weekend,2,0.0886,21.38
7,Weekend,2,0.0,0.0
8,Weekend,2,0.0,0.0
9,Weekend,2,0.0,0.0
10,Weekend,2,0.0,0.0
11,Weekend,2,0.0,0.0
12,Weekend,2,0.0,0.0
13,Weekend,2,0.0993,28.63
14,Weekend,2,0.0,0.0
15,Weekend,2,0.0825,24.98
16,Weekend,2,0.0693,14.28
17,Weekend,2,0.0,0.0
18,Weekend,2,0.1218,28.46
19,Weekend,2,0.0741,11.63
20,Weekend,2,0.0,0.0
21,Weekend,2,0.0,0.0
22,Weekend,2,0.083,23.56
23,Weekend,2,0.0,0.0
24,Weekend,2,0.0,0.0
25,Weekend,2,0.0,0.0
26,Weekend,2,0.0,0.0
27,Weekend,2,0.0,0.0
28,Weekend,2,0.0,0.0
29,Weekend,2,0.0934,8.25
30,Weekend,2,0.0,0.0
31,Weekend,2,0.0,0.0
32,Weekend,2,0.0,0.0
33,Weekend,2,0.0589,12.31
34,Weekend,2,0.052,10.83
35,Weekend,2,0.0637,1.59
36,Weekend,2,0.0,0.0
